battery_id,order_id,battery_name_id,quantity,order_date,order_time,unit_price,total_price,battery_size,battery_category,battery_specifications,battery_name
985,6960,generic_lithium_ion_pack_id,1,24-12-2024,14:06:51,51981.24,51981.24,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
986,1398,quick_swap_power_pack_id,1,03-03-2024,14:04:36,33319.56,33319.56,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
987,17403,generic_lithium_ion_pack_id,1,04-06-2024,13:24:52,50434.49,50434.49,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
988,8323,intelligent_power_pack_id,1,10-01-2024,11:30:28,25596.84,25596.84,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
989,7620,quick_swap_power_pack_id,1,26-03-2024,18:00:56,28498.27,28498.27,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
990,8358,quick_swap_power_pack_id,1,14-03-2024,17:11:48,34609.91,34609.91,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
991,2938,generic_lithium_ion_pack_id,1,06-09-2024,20:07:26,60790.2,60790.2,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
992,20537,universal_battery_pack_id,1,29-02-2024,16:11:58,33825.15,33825.15,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
993,12196,quick_swap_power_pack_id,1,18-06-2024,13:32:31,40549.76,40549.76,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
994,10696,quick_swap_power_pack_id,1,30-03-2024,11:59:46,40134.65,40134.65,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
995,312,quick_swap_power_pack_id,1,16-11-2024,12:05:21,37997.08,37997.08,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
996,16674,generic_lithium_ion_pack_id,1,08-01-2024,13:42:22,50955.66,50955.66,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
997,19761,generic_lithium_ion_pack_id,1,20-10-2024,15:49:40,56848.45,56848.45,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
998,19984,high_capacity_li_ion_id,1,03-09-2024,13:17:15,72681.47,72681.47,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
999,15403,intelligent_power_pack_id,1,10-04-2024,20:52:35,44540.7,44540.7,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
1000,9214,generic_lithium_ion_pack_id,1,23-09-2024,12:41:43,68377.48,68377.48,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
